date,score_full,score_full_std,count,score_title,score_title_std,score_content,score_content_std
2017-12-25,0.18064516129032257,0.5510108013694527,31,0.08709677419354837,0.5743065009115318,0.1774193548387097,0.535854257187751
2017-12-26,0.25217391304347825,0.4542636885347845,69,0.10289855072463769,0.5201727695150214,0.17246376811594202,0.4829090944690177
2017-12-27,0.3175,0.4746151005508422,80,0.19375,0.5114743519065525,0.26375000000000004,0.46367921855688005
2017-12-28,0.02207792207792208,0.6150788089478275,77,-0.024675324675324677,0.6106846554991079,0.06052631578947368,0.5506551122359429
2017-12-29,0.15866666666666668,0.5070032073392163,75,0.18266666666666667,0.5142229333909809,0.12933333333333333,0.45995691141710265
2017-12-30,0.24090909090909093,0.589961836297507,44,0.23636363636363636,0.6183590095514466,0.23181818181818184,0.5188416110299484
2017-12-31,0.385,0.35268203155904526,40,0.3487804878048781,0.3218089116381896,0.33999999999999997,0.33189432980068545
2018-01-01,0.22941176470588234,0.40938195232288943,34,0.18529411764705883,0.4363292841499108,0.13823529411764707,0.374986630777728
2018-01-02,0.33557692307692305,0.4500093352280399,104,0.28173076923076923,0.48786525735629577,0.2538461538461539,0.435761375183217
2018-01-03,0.29010989010989013,0.4707098528475537,91,0.22197802197802197,0.49279299187887493,0.27362637362637365,0.4106458774053827
2018-01-04,0.332183908045977,0.46667907723979524,87,0.28160919540229884,0.5061318735298476,0.32988505747126434,0.4645865735350176
2018-01-05,0.1918032786885246,0.5762797590196428,61,0.30327868852459017,0.5072695578995301,0.13934426229508196,0.5345648350214688
2018-01-06,0.4625,0.396557769456266,32,0.42727272727272725,0.38264925786607057,0.28125,0.4754878649107875
2018-01-07,0.3137931034482758,0.555314671367913,29,0.43103448275862066,0.4706404817418358,0.3310344827586207,0.5298944964234875
2018-01-08,0.4120481927710844,0.4513928553314232,83,0.35180722891566263,0.47353405259970044,0.3433734939759036,0.4381760340888561
2018-01-09,0.29195402298850576,0.6161052444835532,87,0.2827586206896552,0.60774208432405,0.2735632183908046,0.5643394513108229
2018-01-10,-0.018085106382978715,0.7279316353870741,94,0.0010638297872340458,0.7115777836038083,0.05425531914893618,0.6519886689458401
2018-01-11,0.114,0.6402366986537326,100,0.196,0.5649564209527647,0.091,0.6159652030051139
2018-01-12,0.28461538461538466,0.5900890849737251,91,0.27692307692307694,0.535636054523949,0.21923076923076923,0.5440470379362242
2018-01-13,0.3241379310344828,0.5349600602006211,29,0.3482758620689655,0.540251720202968,0.33448275862068966,0.46002784237864
2018-01-14,0.19130434782608696,0.604462979901289,23,0.008695652173913042,0.6171142840071778,0.1565217391304348,0.5298594041274464
2018-01-15,0.17592592592592593,0.5548874389290155,54,0.20555555555555555,0.5217592398822619,0.15555555555555556,0.551726848833071
2018-01-16,0.10113636363636364,0.7112388929188406,88,0.05795454545454546,0.7130510115248225,0.04318181818181819,0.6894601343855941
2018-01-17,-0.08020833333333333,0.7550001452306123,96,-0.06666666666666667,0.739084307799244,-0.11666666666666668,0.6921616280163512
2018-01-18,0.26951219512195124,0.5982874787732485,82,0.3207317073170732,0.5594834047733696,0.21341463414634146,0.5732218227307843
2018-01-19,0.11794871794871796,0.617650258230207,78,0.1076923076923077,0.629732829510608,0.12948717948717947,0.5578504604256737
2018-01-20,0.3028571428571428,0.41122894316606534,35,0.03888888888888889,0.506121260330694,0.26285714285714284,0.45054588738402157
2018-01-21,0.16153846153846155,0.6681777745941109,26,0.1423076923076923,0.6217221739156982,0.05384615384615385,0.6754144027074159
2018-01-22,0.20476190476190476,0.6389074776342492,63,0.17142857142857143,0.670923429944078,0.173015873015873,0.5927536476823722
2018-01-23,0.38219178082191785,0.5034167882672216,73,0.3027397260273973,0.5510022692884622,0.3917808219178082,0.44401996472178734
2018-01-24,0.25405405405405407,0.5147653246906667,74,0.21466666666666667,0.5559732963967842,0.2310810810810811,0.4788472675755483
2018-01-25,0.23200000000000004,0.5633048952949826,80,0.16666666666666666,0.6045659600076736,0.22825,0.5490585152463778
2018-01-26,0.19135802469135801,0.6000411508522139,81,0.17777777777777778,0.6830080526611674,0.2049382716049383,0.5847865496418119
2018-01-27,0.06571428571428573,0.6932204713139535,35,0.03333333333333334,0.6778116046723982,0.12571428571428572,0.655449041023138
2018-01-28,0.3147058823529412,0.5883373351779992,34,0.26176470588235295,0.5720853432213577,0.3205882352941177,0.5596424246728988
2018-01-29,0.179746835443038,0.6876902528056943,79,0.1291139240506329,0.6481041184820374,0.06455696202531647,0.6600384555004127
2018-01-30,0.11857142857142858,0.7285667600223908,70,0.11142857142857143,0.6619126561633596,0.11857142857142858,0.6653522238487959
2018-01-31,0.1372340425531915,0.6586045924158318,94,0.224468085106383,0.650836710474809,0.19148936170212766,0.5901812323196867
2018-02-01,0.27037037037037037,0.5175530031901189,81,0.2716049382716049,0.5633015550975417,0.15308641975308643,0.5674694748955856
2018-02-02,0.0380952380952381,0.6463809839116506,84,-0.10117647058823531,0.6685973444185861,0.004761904761904763,0.619347647846275
2018-02-03,0.1935483870967742,0.6999692773595937,31,0.31935483870967746,0.6106932426015043,0.16774193548387098,0.6425921966401363
2018-02-04,0.11666666666666667,0.6579187965525404,36,0.07500000000000001,0.6068066295899261,0.11944444444444446,0.6332769398451854
2018-02-05,0.01444444444444445,0.6837702996778947,90,0.05222222222222223,0.6701044322062212,0.014444444444444442,0.6093948206546387
2018-02-06,0.03483146067415731,0.7037401902425463,89,-0.014606741573033705,0.7070345500426657,0.06067415730337079,0.6434314927028663
2018-02-07,0.1853658536585366,0.633844228871695,82,0.16097560975609757,0.643055226313518,0.1402439024390244,0.5993535109892995
2018-02-08,0.3935064935064935,0.5542509554956184,77,0.36493506493506495,0.5328093946160429,0.3194805194805195,0.5005362810970485
2018-02-09,0.38333333333333336,0.4784036543518194,60,0.22333333333333333,0.6217434935336377,0.3,0.49915182296860483
2018-02-10,-0.19736842105263158,0.676831585944816,38,-0.08157894736842107,0.655478064925793,-0.15,0.7008681874762303
2018-02-11,0.18823529411764706,0.6255977533684147,34,0.13823529411764707,0.6025273567949214,0.15294117647058825,0.6180297600550684
2018-02-12,0.14366197183098592,0.7070527146171527,71,0.10704225352112677,0.678722317228055,0.10845070422535212,0.6611130179743938
2018-02-13,0.22058823529411764,0.5658328489879801,68,0.1558823529411765,0.6220770103838532,0.18529411764705883,0.5559084821820013
2018-02-14,0.23648648648648649,0.6103164066721781,74,0.2693333333333333,0.605598505240518,0.20135135135135135,0.562892053507827
2018-02-15,0.24878048780487808,0.602514054431441,82,0.21463414634146344,0.6419726449345984,0.15487804878048783,0.6006482997612015
2018-02-16,0.36219512195121956,0.5392359120689197,82,0.24390243902439024,0.5971325640143261,0.32926829268292684,0.5073503683512852
2018-02-17,0.503030303030303,0.41494340614477815,33,0.43333333333333335,0.37638632635454045,0.31212121212121213,0.5325396556581349
2018-02-18,0.25517241379310346,0.6889879777597988,29,0.2310344827586207,0.6995424260981816,0.28620689655172415,0.5908372618164319
2018-02-19,0.3044444444444444,0.47143666091270975,45,0.4133333333333334,0.521623340247452,0.2288888888888889,0.4520771365306339
2018-02-20,0.11463414634146342,0.6517065823182366,82,-0.03048780487804878,0.6552144167737828,0.18170731707317073,0.5586863005434581
2018-02-21,0.29523809523809524,0.5516627567953297,63,0.2333333333333333,0.549192956278398,0.3079365079365079,0.42589624183240177
2018-02-22,0.24000000000000002,0.5952590472502988,85,0.22325581395348837,0.5946179037301084,0.22235294117647056,0.5155617533997526
2018-02-23,0.27454545454545454,0.4738409569942773,55,0.2125,0.5736842653965998,0.21818181818181817,0.4443434228624044
2018-02-24,0.3038461538461539,0.5165119702239391,26,0.019230769230769232,0.622908809229236,0.3153846153846154,0.4780730552476746
2018-02-25,0.056666666666666664,0.6709146270440145,30,0.06666666666666667,0.6540765184242766,0.07666666666666666,0.6251528548715289
2018-02-26,0.2765625,0.5764539072144947,64,0.3,0.5849976258261417,0.24375000000000002,0.5548845153694825
2018-02-27,0.23733333333333334,0.5949729345044131,75,0.14210526315789473,0.6827909700427575,0.208,0.5892643145757532
2018-02-28,0.15180722891566265,0.616315061530267,83,0.2072289156626506,0.6256281004952524,0.26867469879518074,0.47496539305084623
2018-03-01,0.1602739726027397,0.6251088185329099,73,0.19452054794520546,0.6107578195612817,0.13561643835616438,0.5891071075538571
2018-03-02,0.289041095890411,0.5216324919145706,73,0.21643835616438356,0.5265225801399787,0.2547945205479452,0.5110014937710312
2018-03-03,0.37586206896551727,0.4649540472023577,29,0.39999999999999997,0.391881906409863,0.303448275862069,0.3610330006885893
2018-03-04,0.5391304347826087,0.3738486937917563,23,0.2956521739130435,0.6477080296704718,0.32173913043478264,0.6529349972791602
2018-03-05,0.22894736842105262,0.5698691755069601,76,0.21447368421052632,0.5992670962363769,0.28157894736842104,0.4615078262437273
2018-03-06,0.25822784810126587,0.6217443606368871,79,0.2708860759493671,0.5933719157869379,0.25569620253164554,0.5389321910257876
2018-03-07,-0.01392405063291139,0.6815770132031828,79,-0.03924050632911392,0.7020880435545848,-0.02405063291139241,0.5944648940214664
2018-03-08,0.3418604651162791,0.5789371836856733,86,0.2697674418604651,0.6052845256944404,0.18604651162790697,0.5579717029927498
2018-03-09,0.16029411764705884,0.6125892456168966,68,0.15294117647058825,0.6013593030905241,0.14558823529411766,0.5996102772932141
2018-03-10,0.18095238095238098,0.6712816455252204,21,0.1761904761904762,0.6402380509660153,0.16666666666666666,0.6930608438898662
2018-03-11,0.28620689655172415,0.4405549567882978,29,0.3586206896551724,0.48661897780157554,0.20689655172413793,0.493479652556906
2018-03-12,0.31230769230769234,0.5762236144468168,65,0.28923076923076924,0.5679246970668396,0.28923076923076924,0.49910015181169953
2018-03-13,0.3539473684210527,0.47228262427595474,76,0.375,0.5070502933634888,0.31184210526315786,0.47355875531642555
2018-03-14,0.27945205479452057,0.6189055986420232,73,0.23013698630136986,0.6266500289251589,0.12054794520547946,0.6177825273844774
2018-03-15,0.12031250000000002,0.7140716445091932,64,0.178125,0.6917814018434638,0.037500000000000006,0.6771790225423617
2018-03-16,0.13582089552238805,0.6207770039617051,67,0.04477611940298507,0.6590359308937224,0.06567164179104479,0.5991287206273767
2018-03-17,0.10400000000000002,0.7710814915861142,25,0.32,0.5795112883571237,0.12400000000000003,0.6959885056522127
2018-03-18,0.23478260869565218,0.6596202045338281,23,0.18695652173913044,0.6355415356042915,0.29130434782608694,0.6149006153830218
2018-03-19,0.14782608695652172,0.6222843816635639,69,0.20579710144927538,0.6199819869231057,0.15797101449275364,0.559255228775012
2018-03-20,0.30781250000000004,0.5842658362939916,64,0.2390625,0.6323594485909279,0.23593750000000002,0.6040517132019595
2018-03-21,0.2,0.6482883446258908,73,0.16164383561643836,0.6494934216128884,0.19315068493150686,0.5378271012765905
2018-03-22,0.2915492957746479,0.5793460547087896,71,0.18732394366197183,0.613171981809063,0.21830985915492956,0.5586488442547097
2018-03-23,0.2278688524590164,0.5791174744214923,61,0.16393442622950818,0.6159092971331753,0.119672131147541,0.6046540807577909
2018-03-24,0.33571428571428574,0.5585790740894094,28,0.21071428571428572,0.5425176465566782,0.2857142857142857,0.552914356581818
2018-03-25,0.5956521739130435,0.4061775931217159,23,0.4782608695652174,0.4963104982487644,0.4739130434782609,0.5940748279348071
2018-03-26,0.09384615384615384,0.6274643722647035,65,0.08615384615384615,0.627962211013958,0.10461538461538461,0.5826745364134386
2018-03-27,0.225,0.6478940242560249,76,0.19342105263157897,0.5951662011720289,0.10263157894736843,0.6318172065211112
2018-03-28,0.16393442622950818,0.6491103621843376,61,0.1655737704918033,0.6648020371763912,0.18524590163934426,0.5473682689542057
2018-03-29,0.16833333333333336,0.6190456478518315,60,0.13166666666666668,0.689261866712467,0.11333333333333333,0.5169882359959385
2018-03-30,0.2571428571428572,0.6357410374253551,49,0.22040816326530613,0.6582741297757134,0.2530612244897959,0.60038253111951
2018-03-31,0.3105263157894737,0.5616392049093689,19,0.3631578947368421,0.5529823448214334,0.4052631578947368,0.4061659269731007
2018-04-01,0.172,0.6846653683856566,25,0.26,0.6544717972023955,0.15200000000000002,0.6868527256018327
2018-04-02,0.1829787234042553,0.637699380223523,47,0.15319148936170213,0.6422958358852715,0.1829787234042553,0.5891479289161262
2018-04-03,0.23333333333333334,0.6529377333374288,60,0.16166666666666668,0.6694525126300346,0.21000000000000002,0.5893690967495581
2018-04-04,0.21034482758620693,0.6458204777909884,58,0.21896551724137933,0.6001335806131433,0.12758620689655173,0.622048992104595
2018-04-05,0.09531250000000001,0.7040539498402906,64,0.11875,0.6316707500810342,0.004687500000000004,0.68485421632567
2018-04-06,0.26557377049180325,0.5612145299561299,61,0.20491803278688525,0.5622651300789798,0.2278688524590164,0.5595030972630934
2018-04-07,0.12727272727272726,0.6385861005316416,22,0.05909090909090908,0.606048160045365,0.03636363636363637,0.6321132015447072
2018-04-08,0.15925925925925924,0.580622516892436,27,0.1037037037037037,0.6560261964055784,0.28148148148148144,0.4883544086931422
2018-04-09,0.20413223140495868,0.5179119446094538,121,0.16311475409836068,0.518931008594923,0.18512396694214878,0.43217688450926234
2018-04-10,0.20238095238095238,0.4832331587487407,126,0.14015748031496064,0.49091101616970806,0.17936507936507937,0.4258295359070266
2018-04-11,0.12456140350877194,0.5431082949928571,114,0.11092436974789915,0.47972271580789166,0.1456140350877193,0.4545035901173848
2018-04-12,0.17606837606837608,0.5370175577701111,117,0.14705882352941177,0.4524553596131579,0.13589743589743591,0.4901550666778018
2018-04-13,0.11238938053097346,0.5208394226361271,113,0.08771929824561403,0.4824605721663465,0.0752212389380531,0.4725559251580947
2018-04-14,0.145679012345679,0.3927624545180106,81,0.02530120481927711,0.4172626749142312,0.12804878048780488,0.32708000691638184
2018-04-15,0.26212121212121214,0.4623568889655401,66,0.16567164179104477,0.38200120529953047,0.20303030303030303,0.34057403892645144
2018-04-16,0.22268041237113403,0.43505391299986573,97,0.1525252525252525,0.4567729383544365,0.14536082474226805,0.4349378831503559
2018-04-17,0.1879032258064516,0.5075996024548026,124,0.2220472440944882,0.47374117001056565,0.15725806451612903,0.43787613556465527
2018-04-18,0.13181818181818183,0.577233487203365,110,0.09639639639639641,0.548208309433878,0.1372727272727273,0.44512838904704
2018-04-19,0.0780701754385965,0.4945291444170353,114,-0.016806722689075633,0.5007315542742917,0.029824561403508774,0.4446197191000842
2018-04-20,0.18857142857142858,0.5844712356128394,70,0.19142857142857142,0.5227416179833423,0.11428571428571428,0.5556783853173547
2018-04-21,0.19090909090909092,0.6457989447624369,22,-0.09090909090909091,0.6955019365342873,0.1409090909090909,0.6084007849695093
2018-04-22,0.325,0.5463316400040962,24,0.20000000000000004,0.578604017178979,0.24583333333333335,0.5429221792795199
2018-04-23,0.17118644067796612,0.6324693934144785,59,0.11186440677966103,0.6744307294924319,0.14915254237288136,0.5887956384993343
2018-04-24,0.30434782608695654,0.6069292968340699,69,0.23623188405797102,0.6630967932389292,0.2391304347826087,0.5366610802820659
2018-04-25,0.3206896551724138,0.5159758666631866,58,0.15344827586206897,0.5930046942926469,0.1931034482758621,0.5350396178036536
2018-04-26,0.4013888888888889,0.5258107236048948,72,0.3356164383561644,0.5640552236098721,0.3611111111111111,0.4807727217882162
2018-04-27,0.34285714285714286,0.5208166663999914,49,0.336734693877551,0.49400315347805074,0.30625,0.4939662534773688
2018-04-28,0.2846153846153846,0.5049295457327153,26,0.3,0.4569463863518345,0.19615384615384615,0.4485360803598919
2018-04-29,0.425,0.3109831608235235,20,0.39,0.25935141776118525,0.425,0.3109831608235235
2018-04-30,0.4538461538461539,0.4012048220056724,52,0.35,0.44479561289979247,0.3384615384615385,0.4102384988548549
2018-05-01,0.3130434782608696,0.6105038704589928,46,0.3065217391304348,0.6162258510618555,0.25217391304347825,0.5500461113740203
2018-05-02,0.14705882352941177,0.6354063081765778,51,0.1450980392156863,0.6453878602794435,0.15098039215686274,0.5987896288412511
2018-05-03,0.44782608695652176,0.4583735160251262,46,0.44130434782608696,0.42873254390458704,0.43913043478260866,0.42294116263747616
2018-05-04,0.4568627450980392,0.46701387643657194,51,0.30980392156862746,0.5374960100171106,0.4294117647058824,0.41583367715809594
2018-05-05,0.275,0.5709640969448079,16,0.25,0.6164414002968976,0.25625,0.5328774092916057
2018-05-06,0.29375,0.5836308764964375,16,0.3875,0.46886387505685845,0.23750000000000002,0.6692035066654488
2018-05-07,0.17200000000000004,0.7071183256928167,50,0.18600000000000003,0.696642091810158,0.10800000000000001,0.6626600692262504
2018-05-08,0.41250000000000003,0.4119254054832497,64,0.325,0.542481072744215,0.3265625,0.44266228752136866
2018-05-09,0.2847457627118644,0.5387768904632538,59,0.3254237288135593,0.4963984843745038,0.25084745762711863,0.49943860944613994
2018-05-10,0.43333333333333335,0.43943980774705466,60,0.3819672131147541,0.48183959873292254,0.35500000000000004,0.394635639717947
2018-05-11,0.3458333333333334,0.5917727904026958,48,0.275,0.6295895319360102,0.35000000000000003,0.503181368257711
2018-05-12,0.28695652173913044,0.5496315690169907,23,0.45217391304347826,0.48605046989848444,0.13478260869565217,0.592842686210166
2018-05-13,0.36000000000000004,0.5961783050636541,15,0.14,0.6967270422687578,0.26,0.6356099432828282
2018-05-14,0.16545454545454544,0.6269320306410983,55,0.22181818181818183,0.5652567129324088,0.1509090909090909,0.5974863169896856
2018-05-15,0.4688311688311689,0.4085467634960403,77,0.4662337662337662,0.41820744965878187,0.42077922077922075,0.40142432672778877
2018-05-16,0.3591836734693878,0.6264710579065547,49,0.363265306122449,0.5761560398997179,0.36530612244897964,0.5818616031068453
2018-05-17,0.2574074074074074,0.6166255864836937,54,0.14444444444444446,0.6697413374725326,0.25925925925925924,0.5767568790696458
2018-05-18,0.29,0.5444525428617002,50,0.248,0.5380387665268315,0.23800000000000002,0.5344804839796323
2018-05-19,0.0,0.6425396041156863,15,0.09333333333333334,0.7195898302571568,0.01333333333333333,0.622054966182556
2018-05-20,0.24166666666666667,0.5230302152463145,12,0.2833333333333333,0.26911752530120076,0.2333333333333333,0.4539389893593699
2018-05-21,0.03863636363636364,0.6741802633451558,44,-0.011363636363636359,0.7012334346062837,0.0659090909090909,0.6038416478923815
2018-05-22,0.3877192982456141,0.426392749636243,57,0.41228070175438597,0.5203261942002605,0.3017543859649123,0.4193920889940307
2018-05-23,0.19423076923076923,0.657211417781327,52,0.18846153846153849,0.6409716417678147,0.12692307692307692,0.6231216117151012
2018-05-24,0.12641509433962264,0.6487120207932219,53,0.1169811320754717,0.5803632314390584,0.09433962264150944,0.5923925070747573
2018-05-25,0.14081632653061224,0.6610970577213994,49,0.17600000000000002,0.6554512388657238,0.08775510204081634,0.6697737967220802
2018-05-26,0.16666666666666666,0.6343129678451093,18,-0.061111111111111116,0.633513906146539,0.0,0.6790997501017323
2018-05-27,0.2789473684210526,0.5401429310515063,19,0.25263157894736843,0.5719056070644988,0.06315789473684211,0.6291180125256394
2018-05-28,0.38181818181818183,0.4869898262891032,33,0.20303030303030303,0.6018122882619051,0.22424242424242424,0.5717463942990278
2018-05-29,0.3567567567567568,0.5166884621964836,37,0.3081081081081081,0.5463913831161172,0.23783783783783785,0.5035161651114377
2018-05-30,0.19473684210526315,0.5569114614908276,57,0.2298245614035088,0.5688223775864552,0.19473684210526315,0.5044165840112356
2018-05-31,0.3090909090909091,0.44023256786011855,55,0.3535714285714286,0.5091755495501923,0.25357142857142856,0.43273518491074914
2018-06-01,0.3596153846153846,0.4716510904590614,52,0.35384615384615387,0.5158132883285285,0.4269230769230769,0.35541491059422353
2018-06-02,0.34444444444444444,0.5020220550840866,18,0.36666666666666664,0.4934869924979846,0.37777777777777777,0.38586123009300755
2018-06-03,0.53125,0.4512482686947398,16,0.30625,0.5555402775677026,0.38125,0.3370830758136635
2018-06-04,0.36603773584905663,0.5236496906793904,53,0.3358490566037736,0.564015254711404,0.30566037735849055,0.5227203599880234
2018-06-05,0.2019607843137255,0.5679754206225589,51,0.15769230769230771,0.6511968329420729,0.23137254901960785,0.434276499975963
2018-06-06,0.38125000000000003,0.5218632673807094,64,0.34375,0.5645267718987967,0.3515625,0.4724109683484
2018-06-07,0.35423728813559324,0.5599636792095524,59,0.3203389830508475,0.5316790777621238,0.32372881355932204,0.5190638068048811
2018-06-08,0.17894736842105266,0.5987184036630071,38,0.27692307692307694,0.5732922183418645,0.042105263157894736,0.5016898896499269
2018-06-09,0.45999999999999996,0.2716206504995115,10,0.16999999999999998,0.6037843618010951,0.45999999999999996,0.2716206504995115
2018-06-10,-0.004761904761904755,0.788971603086062,21,1.057355261547768e-17,0.7987490219086344,-0.04285714285714285,0.7671840904055746
2018-06-11,0.03000000000000001,0.6593011194452008,60,-0.03833333333333333,0.6656439896100277,0.018333333333333337,0.6560001205732285
2018-06-12,0.146,0.5935744369873908,50,0.19411764705882353,0.5876773824832404,0.192,0.5033925720872857
2018-06-13,0.132,0.6447400995117082,50,0.18600000000000003,0.6087826595186595,0.14800000000000002,0.5779061430752244
2018-06-14,0.3269230769230769,0.5110985418263426,52,0.40576923076923077,0.5585041160655325,0.2923076923076923,0.500527625080854
2018-06-15,0.425,0.35859412096372073,40,0.3609756097560976,0.3646080421359955,0.3525,0.4302578237194472
2018-06-16,0.17894736842105263,0.486002911935059,19,0.19999999999999998,0.5783117190965824,0.07368421052631578,0.4457728685018837
2018-06-17,-0.01333333333333333,0.7434155410446212,15,0.22,0.5978533025990335,-0.03333333333333333,0.7489675433237284
2018-06-18,0.2614035087719298,0.5652920818874183,57,0.2719298245614035,0.5848548006510774,0.15789473684210525,0.5731951077765296
2018-06-19,0.22542372881355932,0.5955563091415204,59,0.20847457627118646,0.6414660298456483,0.188135593220339,0.5789660063163472
2018-06-20,0.01803278688524591,0.7046294999788449,61,-0.026229508196721305,0.7282173758213186,0.05081967213114755,0.6233305572539801
2018-06-21,0.4355555555555556,0.4248826338240392,45,0.48000000000000004,0.3781534080237807,0.35555555555555557,0.49888765156985887
2018-06-22,-0.13064516129032258,0.7253238303755292,62,0.11612903225806452,0.5803316034501159,-0.12903225806451613,0.6680991132847482
2018-06-23,0.26956521739130435,0.5489119672826299,23,0.391304347826087,0.3679340893028889,0.19130434782608696,0.6466086658856491
2018-06-24,0.05,0.7417803551173994,22,0.1,0.6294366339755545,0.13636363636363635,0.5916445639429894
